StartDate (mm/dd/yyyy),Age,Attrition,BusinessTravel,Performance Score,Department,DistanceFromHome (miles),Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate (Dollars),JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
,39,No,Non-Travel,439,Research & Development,9,Bachelor,Life Sciences,1132,High,Male,70,High,2,Laboratory Technician,Single,6782,8770,9,Y,No,15,Average,80,0,9,2,2,5,4,0,3
,36,No,Non-Travel,217,Research & Development,18,Master,Life Sciences,1133,Low,Male,78,High,2,Manufacturing Director,Single,7779,23238,2,Y,No,20,Average,80,0,18,0,3,11,9,0,9
,31,No,Travel_Frequently,793,Sales,20,Bachelor,Life Sciences,1135,High,Male,67,Very High,1,Sales Representative,Married,2791,21981,0,Y,No,12,Average,80,1,3,4,3,2,2,2,2
,28,No,Travel_Rarely,1451,Research & Development,2,Below College,Life Sciences,1136,Low,Male,67,Medium,1,Research Scientist,Married,3201,19911,0,Y,No,17,Average,80,0,6,2,1,5,3,0,4
,35,No,Travel_Frequently,1182,Sales,11,College,Marketing,1137,Very High,Male,54,High,2,Sales Executive,Divorced,4968,18500,1,Y,No,11,Average,80,1,5,3,3,5,2,0,2
,49,No,Travel_Rarely,174,Sales,8,Master,Technical Degree,1138,Very High,Male,56,Medium,4,Sales Executive,Married,13120,11879,6,Y,No,17,Average,80,1,22,3,3,9,8,2,3
,34,No,Travel_Frequently,1003,Research & Development,2,College,Life Sciences,1140,Very High,Male,95,High,2,Manufacturing Director,Single,4033,15834,2,Y,No,11,Average,80,0,5,3,2,3,2,0,2
,29,No,Travel_Frequently,490,Research & Development,10,Bachelor,Life Sciences,1143,Very High,Female,61,High,1,Research Scientist,Divorced,3291,17940,0,Y,No,14,Average,80,2,8,2,2,7,5,1,1
,42,No,Travel_Rarely,188,Research & Development,29,Bachelor,Medical,1148,Medium,Male,56,Low,2,Laboratory Technician,Single,4272,9558,4,Y,No,19,Average,80,0,16,3,3,1,0,0,0
,29,No,Travel_Rarely,718,Research & Development,8,Below College,Medical,1150,Medium,Male,79,Medium,2,Manufacturing Director,Married,5056,17689,1,Y,Yes,15,Average,80,1,10,2,2,10,7,1,2
,38,No,Travel_Rarely,433,Human Resources,1,Bachelor,Human Resources,1152,High,Male,37,Very High,1,Human Resources,Married,2844,6004,1,Y,No,13,Average,80,1,7,2,4,7,6,5,0
,28,No,Travel_Frequently,773,Research & Development,6,Bachelor,Life Sciences,1154,High,Male,39,Medium,1,Research Scientist,Divorced,2703,22088,1,Y,Yes,14,Average,80,1,3,2,3,3,1,0,2
,18,Yes,Non-Travel,247,Research & Development,8,Below College,Medical,1156,High,Male,80,High,1,Laboratory Technician,Single,1904,13556,1,Y,No,12,Average,80,0,0,0,3,0,0,0,0
,33,Yes,Travel_Rarely,603,Sales,9,Master,Marketing,1157,Low,Female,77,High,2,Sales Executive,Single,8224,18385,0,Y,Yes,17,Average,80,0,6,3,3,5,2,0,3
,41,No,Travel_Rarely,167,Research & Development,12,Master,Life Sciences,1158,Medium,Male,46,High,1,Laboratory Technician,Married,4766,9051,3,Y,Yes,11,Average,80,1,6,4,3,1,0,0,0
,31,Yes,Travel_Frequently,874,Research & Development,15,Bachelor,Medical,1160,High,Male,72,High,1,Laboratory Technician,Married,2610,6233,1,Y,No,12,Excellent,80,1,2,5,2,2,2,2,2
,37,No,Travel_Rarely,367,Research & Development,25,College,Medical,1161,High,Female,52,Medium,2,Healthcare Representative,Divorced,5731,17171,7,Y,No,13,Excellent,80,2,9,2,3,6,2,1,3
,27,No,Travel_Rarely,199,Research & Development,6,Bachelor,Life Sciences,1162,Very High,Male,55,Medium,1,Research Scientist,Married,2539,7950,1,Y,No,13,Excellent,80,1,4,0,3,4,2,2,2
,34,No,Travel_Rarely,1400,Sales,9,Below College,Life Sciences,1163,Medium,Female,70,High,2,Sales Executive,Married,5714,5829,1,Y,No,20,Outstanding,80,0,6,3,2,6,5,1,3
,35,No,Travel_Rarely,528,Human Resources,8,Master,Technical Degree,1164,High,Male,100,High,1,Human Resources,Single,4323,7108,1,Y,No,17,Excellent,80,0,6,2,1,5,4,1,4
,29,Yes,Travel_Rarely,408,Sales,23,Below College,Life Sciences,1165,Very High,Female,45,Medium,3,Sales Executive,Married,7336,11162,1,Y,No,13,Excellent,80,1,11,3,1,11,8,3,10
,40,No,Travel_Frequently,593,Research & Development,9,Master,Medical,1166,Medium,Female,88,High,3,Research Director,Single,13499,13782,9,Y,No,17,Excellent,80,0,20,3,2,18,7,2,13
,42,Yes,Travel_Frequently,481,Sales,12,Bachelor,Life Sciences,1167,High,Male,44,High,4,Sales Executive,Single,13758,2447,0,Y,Yes,12,Excellent,80,0,22,2,2,21,9,13,14
,42,No,Travel_Rarely,647,Sales,4,Master,Marketing,1171,Medium,Male,45,High,2,Sales Executive,Single,5155,2253,7,Y,No,13,Excellent,80,0,9,3,4,6,4,1,5
,35,No,Travel_Rarely,982,Research & Development,1,Master,Medical,1172,Very High,Male,58,Medium,1,Laboratory Technician,Married,2258,16340,6,Y,No,12,Excellent,80,1,10,2,3,8,0,1,7
,24,No,Travel_Rarely,477,Research & Development,24,Bachelor,Medical,1173,Very High,Male,49,High,1,Laboratory Technician,Single,3597,6409,8,Y,No,22,Outstanding,80,0,6,2,3,4,3,1,2
,28,Yes,Travel_Rarely,1485,Research & Development,12,Below College,Life Sciences,1175,High,Female,79,High,1,Laboratory Technician,Married,2515,22955,1,Y,Yes,11,Excellent,80,0,1,4,2,1,1,0,0
,26,No,Travel_Rarely,1384,Research & Development,3,Master,Medical,1177,Low,Male,82,Very High,1,Laboratory Technician,Married,4420,13421,1,Y,No,22,Outstanding,80,1,8,2,3,8,7,0,7
,30,No,Travel_Rarely,852,Sales,10,Bachelor,Marketing,1179,High,Male,72,Medium,2,Sales Executive,Married,6578,2706,1,Y,No,18,Excellent,80,1,10,3,3,10,3,1,4
,40,No,Travel_Frequently,902,Research & Development,26,College,Medical,1180,High,Female,92,Medium,2,Research Scientist,Married,4422,21203,3,Y,Yes,13,Excellent,80,1,16,3,1,1,1,0,0
,35,No,Travel_Rarely,819,Research & Development,2,Bachelor,Life Sciences,1182,High,Male,44,Medium,3,Manufacturing Director,Divorced,10274,19588,2,Y,No,18,Excellent,80,1,15,2,4,7,7,6,4
,34,No,Travel_Frequently,669,Research & Development,1,Bachelor,Medical,1184,Very High,Male,97,Medium,2,Healthcare Representative,Single,5343,25755,0,Y,No,20,Outstanding,80,0,14,3,3,13,9,4,9
,35,No,Travel_Frequently,636,Research & Development,4,Master,Other,1185,Very High,Male,47,Medium,1,Laboratory Technician,Married,2376,26537,1,Y,No,13,Excellent,80,1,2,2,4,2,2,2,2
,43,Yes,Travel_Rarely,1372,Sales,9,Bachelor,Marketing,1188,Low,Female,85,Low,2,Sales Executive,Single,5346,9489,8,Y,No,13,Excellent,80,0,7,2,2,4,3,1,3
,32,No,Non-Travel,862,Sales,2,Below College,Life Sciences,1190,High,Female,76,High,1,Sales Representative,Divorced,2827,14947,1,Y,No,12,Excellent,80,3,1,3,3,1,0,0,0
,56,No,Travel_Rarely,718,Research & Development,4,Master,Technical Degree,1191,Very High,Female,92,High,5,Manager,Divorced,19943,18575,4,Y,No,13,Excellent,80,1,28,2,3,5,2,4,2
,29,No,Travel_Rarely,1401,Research & Development,6,Below College,Medical,1192,Medium,Female,54,High,1,Laboratory Technician,Married,3131,26342,1,Y,No,13,Excellent,80,1,10,5,3,10,8,0,8
,19,No,Travel_Rarely,645,Research & Development,9,College,Life Sciences,1193,High,Male,54,High,1,Research Scientist,Single,2552,7172,1,Y,No,25,Outstanding,80,0,1,4,3,1,1,0,0
,45,No,Travel_Rarely,1457,Research & Development,7,Bachelor,Medical,1195,Low,Female,83,High,1,Research Scientist,Married,4477,20100,4,Y,Yes,19,Excellent,80,1,7,2,2,3,2,0,2
,37,No,Travel_Rarely,977,Research & Development,1,Bachelor,Life Sciences,1196,Very High,Female,56,Medium,2,Manufacturing Director,Married,6474,9961,1,Y,No,13,Excellent,80,1,14,2,2,14,8,3,11
,20,No,Travel_Rarely,805,Research & Development,3,Bachelor,Life Sciences,1198,Low,Male,87,Medium,1,Laboratory Technician,Single,3033,12828,1,Y,No,12,Excellent,80,0,2,2,2,2,2,1,2
,44,Yes,Travel_Rarely,1097,Research & Development,10,Master,Life Sciences,1200,High,Male,96,High,1,Research Scientist,Single,2936,10826,1,Y,Yes,11,Poor,80,0,6,4,3,6,4,0,2
,53,No,Travel_Rarely,1223,Research & Development,7,College,Medical,1201,Very High,Female,50,High,5,Manager,Divorced,18606,18640,3,Y,No,18,Excellent,80,1,26,6,3,7,7,4,7
,29,No,Travel_Rarely,942,Research & Development,15,Below College,Life Sciences,1202,Medium,Female,69,Low,1,Research Scientist,Married,2168,26933,0,Y,Yes,18,Excellent,80,1,6,2,2,5,4,1,3
,22,Yes,Travel_Frequently,1256,Research & Development,3,Master,Life Sciences,1203,High,Male,48,Medium,1,Research Scientist,Married,2853,4223,0,Y,Yes,11,Average,80,1,1,5,3,0,0,0,0
,46,No,Travel_Rarely,1402,Sales,2,Bachelor,Marketing,1204,High,Female,69,High,4,Manager,Married,17048,24097,8,Y,No,23,Average,80,0,28,2,3,26,15,15,9
,44,No,Non-Travel,111,Research & Development,17,Bachelor,Life Sciences,1206,Very High,Male,74,Low,1,Research Scientist,Single,2290,4279,2,Y,No,13,Average,80,0,6,3,3,0,0,0,0
,33,No,Travel_Rarely,147,Human Resources,2,Bachelor,Human Resources,1207,Medium,Male,99,High,1,Human Resources,Married,3600,8429,1,Y,No,13,Average,80,1,5,2,3,5,4,1,4
,41,Yes,Non-Travel,906,Research & Development,5,College,Life Sciences,1210,Low,Male,95,Medium,1,Research Scientist,Divorced,2107,20293,6,Y,No,17,Average,80,1,5,2,1,1,0,0,0
,30,No,Travel_Rarely,1329,Sales,29,Master,Life Sciences,1211,High,Male,61,High,2,Sales Executive,Divorced,4115,13192,8,Y,No,19,Average,80,3,8,3,3,4,3,0,3
,40,No,Travel_Frequently,1184,Sales,2,Master,Medical,1212,Medium,Male,62,High,2,Sales Executive,Married,4327,25440,5,Y,No,12,Average,80,3,5,2,3,0,0,0,0
,50,No,Travel_Frequently,1421,Research & Development,2,Bachelor,Medical,1215,Very High,Female,30,High,4,Manager,Married,17856,9490,2,Y,No,22,Average,80,1,32,3,3,2,2,2,2
,28,No,Travel_Rarely,1179,Research & Development,19,Master,Medical,1216,Very High,Male,78,Medium,1,Laboratory Technician,Married,3196,12449,1,Y,No,12,Average,80,3,6,2,3,6,5,3,3
,46,No,Travel_Rarely,1450,Research & Development,15,College,Life Sciences,1217,Very High,Male,52,High,5,Research Director,Married,19081,10849,5,Y,No,11,Average,80,1,25,2,3,4,2,0,3
,35,No,Travel_Rarely,1361,Sales,17,Master,Life Sciences,1218,High,Male,94,High,2,Sales Executive,Married,8966,21026,3,Y,Yes,15,Average,80,3,15,2,3,7,7,1,7
,24,Yes,Travel_Rarely,984,Research & Development,17,College,Life Sciences,1219,Very High,Female,97,High,1,Laboratory Technician,Married,2210,3372,1,Y,No,13,Average,80,1,1,3,1,1,0,0,0
,33,No,Travel_Frequently,1146,Sales,25,Bachelor,Medical,1220,Medium,Female,82,High,2,Sales Executive,Married,4539,4905,1,Y,No,12,Average,80,1,10,3,2,10,7,0,1
,36,No,Travel_Rarely,917,Research & Development,6,Master,Life Sciences,1221,High,Male,60,Low,1,Laboratory Technician,Divorced,2741,6865,1,Y,No,14,Average,80,1,7,4,3,7,7,1,7
,30,No,Travel_Rarely,853,Research & Development,7,Master,Life Sciences,1224,High,Male,49,High,2,Laboratory Technician,Divorced,3491,11309,1,Y,No,13,Average,80,3,10,4,2,10,7,8,9
,44,No,Travel_Rarely,200,Research & Development,29,Master,Other,1225,Very High,Male,32,High,2,Research Scientist,Single,4541,7744,1,Y,No,25,Average,80,0,20,3,3,20,11,13,17
,20,No,Travel_Rarely,654,Sales,21,Bachelor,Marketing,1226,High,Male,43,Very High,1,Sales Representative,Single,2678,5050,1,Y,No,17,Average,80,0,2,2,3,2,1,2,2
,46,No,Travel_Rarely,150,Research & Development,2,Master,Technical Degree,1228,Very High,Male,60,High,2,Manufacturing Director,Divorced,7379,17433,2,Y,No,11,Average,80,1,12,3,2,6,3,1,4
,42,No,Non-Travel,179,Human Resources,2,Doctor,Medical,1231,Very High,Male,79,Very High,2,Human Resources,Married,6272,12858,7,Y,No,16,Excellent,80,1,10,3,4,4,3,0,3
,60,No,Travel_Rarely,696,Sales,7,Master,Marketing,1233,Medium,Male,52,Very High,2,Sales Executive,Divorced,5220,10893,0,Y,Yes,18,Excellent,80,1,12,3,3,11,7,1,9
,32,No,Travel_Frequently,116,Research & Development,13,Bachelor,Other,1234,High,Female,77,Medium,1,Laboratory Technician,Married,2743,7331,1,Y,No,20,Outstanding,80,1,2,2,3,2,2,2,2
,32,No,Travel_Frequently,1316,Research & Development,2,College,Life Sciences,1235,Very High,Female,38,High,2,Research Scientist,Single,4998,2338,4,Y,Yes,14,Excellent,80,0,10,2,3,8,7,0,7
,36,No,Travel_Rarely,363,Research & Development,1,Bachelor,Technical Degree,1237,High,Female,77,Low,3,Manufacturing Director,Divorced,10252,4235,2,Y,Yes,21,Outstanding,80,1,17,2,3,7,7,7,7
,33,No,Travel_Rarely,117,Research & Development,9,Bachelor,Medical,1238,Low,Male,60,High,1,Research Scientist,Married,2781,6311,0,Y,No,13,Excellent,80,1,15,5,3,14,10,4,10
,40,No,Travel_Rarely,107,Sales,10,Bachelor,Technical Degree,1239,Medium,Female,84,Medium,2,Sales Executive,Divorced,6852,11591,7,Y,No,12,Excellent,80,1,7,2,4,5,1,1,3
,25,No,Travel_Rarely,1356,Sales,10,Master,Life Sciences,1240,High,Male,57,High,2,Sales Executive,Single,4950,20623,0,Y,No,14,Excellent,80,0,5,4,3,4,3,1,1
,30,No,Travel_Rarely,1465,Research & Development,1,Bachelor,Medical,1241,Very High,Male,63,High,1,Research Scientist,Married,3579,9369,0,Y,Yes,21,Outstanding,80,1,12,2,3,11,9,5,7
,42,No,Travel_Frequently,458,Research & Development,26,Doctor,Medical,1242,Low,Female,60,High,3,Research Director,Married,13191,23281,3,Y,Yes,17,Excellent,80,0,20,6,3,1,0,0,0
,35,No,Non-Travel,1212,Sales,8,College,Marketing,1243,High,Female,78,Medium,3,Sales Executive,Married,10377,13755,4,Y,Yes,11,Excellent,80,1,16,6,2,13,2,4,12
,27,No,Travel_Rarely,1103,Research & Development,14,Bachelor,Life Sciences,1244,Low,Male,42,High,1,Research Scientist,Married,2235,14377,1,Y,Yes,14,Excellent,80,2,9,3,2,9,7,6,8
,54,No,Travel_Frequently,966,Research & Development,1,Master,Life Sciences,1245,Very High,Female,53,High,3,Manufacturing Director,Divorced,10502,9659,7,Y,No,17,Excellent,80,1,33,2,1,5,4,1,4
,44,No,Travel_Rarely,1117,Research & Development,2,Below College,Life Sciences,1246,Low,Female,72,Very High,1,Research Scientist,Married,2011,19982,1,Y,No,13,Excellent,80,1,10,5,3,10,5,7,7
,19,Yes,Non-Travel,504,Research & Development,10,Bachelor,Medical,1248,Low,Female,96,Medium,1,Research Scientist,Single,1859,6148,1,Y,Yes,25,Outstanding,80,0,1,2,4,1,1,0,0
,29,No,Travel_Rarely,1010,Research & Development,1,Bachelor,Life Sciences,1249,Low,Female,97,High,1,Research Scientist,Divorced,3760,5598,1,Y,No,15,Excellent,80,3,3,5,3,3,2,1,2
,54,No,Travel_Rarely,685,Research & Development,3,Bachelor,Life Sciences,1250,Very High,Male,85,High,4,Research Director,Married,17779,23474,3,Y,No,14,Excellent,80,0,36,2,3,10,9,0,9
,31,No,Travel_Rarely,1332,Research & Development,11,College,Medical,1251,High,Male,80,High,2,Healthcare Representative,Married,6833,17089,1,Y,Yes,12,Excellent,80,0,6,2,2,6,5,0,1
,31,No,Travel_Rarely,1062,Research & Development,24,Bachelor,Medical,1252,High,Female,96,Medium,2,Healthcare Representative,Single,6812,17198,1,Y,No,19,Excellent,80,0,10,2,3,10,9,1,8
,59,No,Travel_Rarely,326,Sales,3,Bachelor,Life Sciences,1254,High,Female,48,Medium,2,Sales Executive,Single,5171,16490,5,Y,No,17,Excellent,80,0,13,2,3,6,1,0,5
,43,No,Travel_Rarely,920,Research & Development,3,Bachelor,Life Sciences,1255,High,Male,96,Low,5,Research Director,Married,19740,18625,3,Y,No,14,Excellent,80,1,25,2,3,8,7,0,7
,49,No,Travel_Rarely,1098,Research & Development,4,College,Medical,1256,Low,Male,85,Medium,5,Manager,Married,18711,12124,2,Y,No,13,Average,80,1,23,2,4,1,0,0,0
,36,No,Travel_Frequently,469,Research & Development,3,Bachelor,Technical Degree,1257,High,Male,46,High,1,Research Scientist,Married,3692,9256,1,Y,No,12,Average,80,0,12,2,2,11,10,0,7
,48,No,Travel_Rarely,969,Research & Development,2,College,Technical Degree,1258,Very High,Male,76,Very High,1,Laboratory Technician,Single,2559,16620,5,Y,No,11,Average,80,0,7,4,2,1,0,0,0
,27,No,Travel_Rarely,1167,Research & Development,4,College,Life Sciences,1259,Low,Male,76,High,1,Research Scientist,Divorced,2517,3208,1,Y,No,11,Average,80,3,5,2,3,5,3,0,3
,29,No,Travel_Rarely,1329,Research & Development,7,Bachelor,Life Sciences,1260,High,Male,82,High,2,Healthcare Representative,Divorced,6623,4204,1,Y,Yes,11,Average,80,2,6,2,3,6,0,1,0
,48,No,Travel_Rarely,715,Research & Development,1,Bachelor,Life Sciences,1263,Very High,Male,76,Medium,5,Research Director,Single,18265,8733,6,Y,No,12,Average,80,0,25,3,4,1,0,0,0
,29,No,Travel_Rarely,694,Research & Development,1,Bachelor,Life Sciences,1264,Very High,Female,87,Medium,4,Research Director,Divorced,16124,3423,3,Y,No,14,Average,80,2,9,2,2,7,7,1,7
,34,No,Travel_Rarely,1320,Research & Development,20,Bachelor,Technical Degree,1265,High,Female,89,Very High,1,Research Scientist,Married,2585,21643,0,Y,No,17,Average,80,0,2,5,2,1,0,0,0
,44,No,Travel_Rarely,1099,Sales,5,Bachelor,Marketing,1267,Medium,Male,88,High,5,Manager,Married,18213,8751,7,Y,No,11,Average,80,1,26,5,3,22,9,3,10
,33,No,Travel_Rarely,536,Sales,10,Doctor,Marketing,1268,Very High,Male,82,Very High,3,Sales Executive,Divorced,8380,21708,0,Y,Yes,14,Average,80,2,10,3,3,9,8,0,8
,19,No,Travel_Rarely,265,Research & Development,25,Bachelor,Life Sciences,1269,Medium,Female,57,Very High,1,Research Scientist,Single,2994,21221,1,Y,Yes,12,Excellent,80,0,1,2,3,1,0,0,1
,23,No,Travel_Rarely,373,Research & Development,1,College,Life Sciences,1270,Very High,Male,47,High,1,Research Scientist,Married,1223,16901,1,Y,No,22,Outstanding,80,1,1,2,3,1,0,0,1
,25,Yes,Travel_Frequently,599,Sales,24,Below College,Life Sciences,1273,High,Male,73,Low,1,Sales Representative,Single,1118,8040,1,Y,Yes,14,Excellent,80,0,1,4,3,1,0,1,0
,26,No,Travel_Rarely,583,Research & Development,4,College,Life Sciences,1275,High,Male,53,High,1,Research Scientist,Single,2875,9973,1,Y,Yes,20,Outstanding,80,0,8,2,2,8,5,2,2
,45,Yes,Travel_Rarely,1449,Sales,2,Bachelor,Marketing,1277,Low,Female,94,Low,5,Manager,Single,18824,2493,2,Y,Yes,16,Excellent,80,0,26,2,3,24,10,1,11
,55,No,Non-Travel,177,Research & Development,8,Below College,Medical,1278,Very High,Male,37,Medium,4,Healthcare Representative,Divorced,13577,25592,1,Y,Yes,15,Excellent,80,1,34,3,3,33,9,15,0
,21,Yes,Travel_Frequently,251,Research & Development,10,College,Life Sciences,1279,Low,Female,45,Medium,1,Laboratory Technician,Single,2625,25308,1,Y,No,20,Outstanding,80,0,2,2,1,2,2,2,2
,46,No,Travel_Rarely,168,Sales,4,College,Marketing,1280,Very High,Female,33,Medium,5,Manager,Married,18789,9946,2,Y,No,14,Excellent,80,1,26,2,3,11,4,0,8
,34,No,Travel_Rarely,131,Sales,2,Bachelor,Marketing,1281,High,Female,86,High,2,Sales Executive,Single,4538,6039,0,Y,Yes,12,Excellent,80,0,4,3,3,3,2,0,2
,51,No,Travel_Frequently,237,Sales,9,Bachelor,Life Sciences,1282,Very High,Male,83,High,5,Manager,Divorced,19847,19196,4,Y,Yes,24,Outstanding,80,1,31,5,2,29,10,11,10
,59,No,Travel_Rarely,1429,Research & Development,18,Master,Medical,1283,Very High,Male,67,High,3,Manufacturing Director,Single,10512,20002,6,Y,No,12,Excellent,80,0,25,6,2,9,7,5,4
,34,No,Travel_Frequently,135,Research & Development,19,Bachelor,Medical,1285,High,Female,46,High,2,Laboratory Technician,Divorced,4444,22534,4,Y,No,13,Excellent,80,2,15,2,4,11,8,5,10
,28,No,Travel_Frequently,791,Research & Development,1,Master,Medical,1286,Very High,Male,44,High,1,Laboratory Technician,Single,2154,6842,0,Y,Yes,11,Excellent,80,0,5,2,2,4,2,0,2
,44,No,Travel_Rarely,1199,Research & Development,4,College,Life Sciences,1288,High,Male,92,Very High,5,Manager,Divorced,19190,17477,1,Y,No,14,Excellent,80,2,26,4,2,25,9,14,13
,34,No,Travel_Frequently,648,Human Resources,11,Bachelor,Life Sciences,1289,High,Male,56,Medium,2,Human Resources,Married,4490,21833,4,Y,No,11,Excellent,80,2,14,5,4,10,9,1,8
,35,No,Travel_Rarely,735,Research & Development,6,Below College,Life Sciences,1291,High,Male,66,High,1,Research Scientist,Married,3506,6020,0,Y,Yes,14,Excellent,80,0,4,3,3,3,2,2,2
,42,No,Travel_Rarely,603,Research & Development,7,Master,Medical,1292,Medium,Female,78,Very High,2,Research Scientist,Married,2372,5628,6,Y,Yes,16,Excellent,80,0,18,2,3,1,0,0,0
,43,No,Travel_Rarely,531,Sales,4,Master,Marketing,1293,Very High,Female,56,Medium,3,Sales Executive,Single,10231,20364,3,Y,No,14,Average,80,0,23,3,4,21,7,15,17
,36,No,Travel_Rarely,429,Research & Development,2,Master,Life Sciences,1294,High,Female,53,High,2,Manufacturing Director,Single,5410,2323,9,Y,Yes,11,Average,80,0,18,2,3,16,14,5,12
,44,Yes,Travel_Rarely,621,Research & Development,15,Bachelor,Medical,1295,Low,Female,73,High,3,Healthcare Representative,Married,7978,14075,1,Y,No,11,Average,80,1,10,2,3,10,7,0,5
,28,No,Travel_Frequently,193,Research & Development,2,Bachelor,Life Sciences,1296,Very High,Male,52,Medium,1,Laboratory Technician,Married,3867,14222,1,Y,Yes,12,Average,80,1,2,2,3,2,2,2,2
,51,No,Travel_Frequently,968,Research & Development,6,College,Medical,1297,Medium,Female,40,Medium,1,Laboratory Technician,Single,2838,4257,0,Y,No,14,Average,80,0,8,6,2,7,0,7,7
,30,No,Non-Travel,879,Research & Development,9,College,Medical,1298,High,Female,72,High,2,Manufacturing Director,Single,4695,12858,7,Y,Yes,18,Average,80,0,10,3,3,8,4,1,7
,29,Yes,Travel_Rarely,806,Research & Development,7,Bachelor,Technical Degree,1299,Medium,Female,39,High,1,Laboratory Technician,Divorced,3339,17285,3,Y,Yes,13,Average,80,2,10,2,3,7,7,7,7
,28,No,Travel_Rarely,640,Research & Development,1,Bachelor,Technical Degree,1301,Very High,Male,84,High,1,Research Scientist,Single,2080,4732,2,Y,No,11,Average,80,0,5,2,2,3,2,1,2
,25,No,Travel_Rarely,266,Research & Development,1,Bachelor,Medical,1303,Very High,Female,40,High,1,Research Scientist,Single,2096,18830,1,Y,No,18,Average,80,0,2,3,2,2,2,2,1
